href,id,name,popularity,uri,album.name
https://api.spotify.com/v1/tracks/2uZhNjlUQ9mnt0rS7hcAgF,2uZhNjlUQ9mnt0rS7hcAgF,Smoke A Little Smoke,2,spotify:track:2uZhNjlUQ9mnt0rS7hcAgF,Carolina
https://api.spotify.com/v1/tracks/1yEwEiTpsaPhQi9lb5EVV4,1yEwEiTpsaPhQi9lb5EVV4,Knee Deep (feat. Jimmy Buffett),1,spotify:track:1yEwEiTpsaPhQi9lb5EVV4,You Get What You Give (Deluxe)
https://api.spotify.com/v1/tracks/77A7dWpSxVoauUbJn83Oj3,77A7dWpSxVoauUbJn83Oj3,Country Boy (feat. George Jones & Charlie Daniels),3,spotify:track:77A7dWpSxVoauUbJn83Oj3,Town Line
https://api.spotify.com/v1/tracks/4ivJ1KEoJ6S93JbSWvOME1,4ivJ1KEoJ6S93JbSWvOME1,There Was This Girl,0,spotify:track:4ivJ1KEoJ6S93JbSWvOME1,In A Truck Right Now
https://api.spotify.com/v1/tracks/798L3U4TvN82aGjqcVOzQX,798L3U4TvN82aGjqcVOzQX,Better Me,0,spotify:track:798L3U4TvN82aGjqcVOzQX,Here's to You
https://api.spotify.com/v1/tracks/7fCYf72AG7AdiEWv3wa0jV,7fCYf72AG7AdiEWv3wa0jV,There’s A Girl,0,spotify:track:7fCYf72AG7AdiEWv3wa0jV,You Got 'Em All
https://api.spotify.com/v1/tracks/6GBndDk0OEpDkmKoSBJyyK,6GBndDk0OEpDkmKoSBJyyK,Lose It,0,spotify:track:6GBndDk0OEpDkmKoSBJyyK,Lose It
https://api.spotify.com/v1/tracks/2SdlDofWM5vqkM0FMnjcvS,2SdlDofWM5vqkM0FMnjcvS,Party For Two - Country Version With Intro,0,spotify:track:2SdlDofWM5vqkM0FMnjcvS,Party For Two
https://api.spotify.com/v1/tracks/20vIaD2DFOxGqDvN0dlMEH,20vIaD2DFOxGqDvN0dlMEH,The Ones That Didn’t Make It Back Home,0,spotify:track:20vIaD2DFOxGqDvN0dlMEH,The Ones That Didn’t Make It Back Home
https://api.spotify.com/v1/tracks/1co0puPTYvqAdUEjFOjne9,1co0puPTYvqAdUEjFOjne9,Simple,0,spotify:track:1co0puPTYvqAdUEjFOjne9,Florida Georgia Line
https://api.spotify.com/v1/tracks/6aLl1AjRbo4ddJZh7Hzazx,6aLl1AjRbo4ddJZh7Hzazx,Southside Of Heaven,2,spotify:track:6aLl1AjRbo4ddJZh7Hzazx,Mescalito
https://api.spotify.com/v1/tracks/24ysdDtsZjfrTIXZRKrwpw,24ysdDtsZjfrTIXZRKrwpw,The Difference,0,spotify:track:24ysdDtsZjfrTIXZRKrwpw,Tyler Rich EP
